resp.id;rating;expert opinions;intelligence data;polling data;betting odds;developer
80;5;50;5;150;150;foreign ministry
80;6;150;50;150;500;state university
80;6;500;15;150;500;state university
80;6;50;5;150;50;state university
80;5;50;5;150;50;foreign ministry
81;7;50;5;50;50;state university
81;7;500;50;500;500;private company
81;7;150;5;150;150;state university
81;7;500;15;500;500;private company
81;7;500;50;500;500;foreign ministry
81;7;500;15;500;500;state university
81;7;500;50;150;150;foreign ministry
81;7;500;5;150;150;state university
81;7;500;15;150;150;private company
81;7;50;15;150;150;state university
81;7;150;50;150;500;foreign ministry
81;7;150;15;500;150;state university
81;7;50;5;50;50;private company
81;7;50;5;50;50;foreign ministry
81;7;150;15;500;500;state university
81;7;500;5;50;150;foreign ministry
81;7;150;15;150;500;foreign ministry
81;7;150;15;150;50;state university
81;7;500;50;50;50;foreign ministry
81;7;500;50;500;50;private company
81;7;500;5;150;150;state university
81;7;500;50;150;150;foreign ministry
81;7;150;50;150;50;state university
81;7;500;50;500;500;state university
81;7;150;50;50;500;foreign ministry
81;7;500;5;500;50;state university
81;7;150;50;500;150;private company
81;7;50;5;150;150;foreign ministry
81;7;150;50;150;500;state university
81;7;500;15;150;500;state university
81;7;50;5;150;50;state university
81;7;50;5;150;50;foreign ministry
82;6;50;5;50;50;state university
82;2;500;50;500;500;private company
82;6;150;5;150;150;state university
82;2;500;15;500;500;private company
82;2;500;50;500;500;foreign ministry
82;6;500;15;500;500;state university
82;2;500;50;150;150;foreign ministry
82;6;500;5;150;150;state university
82;2;500;15;150;150;private company
82;6;50;15;150;150;state university
82;2;150;50;150;500;foreign ministry
82;6;150;15;500;150;state university
82;2;50;5;50;50;private company
82;6;50;5;50;50;foreign ministry
82;6;150;15;500;500;state university
82;2;500;5;50;150;foreign ministry
82;2;150;15;150;500;foreign ministry
82;6;150;15;150;50;state university
82;2;500;50;50;50;foreign ministry
82;6;500;50;500;50;private company
82;6;500;5;150;150;state university
82;2;500;50;150;150;foreign ministry
82;2;150;50;150;50;state university
82;6;500;50;500;500;state university
82;2;150;50;50;500;foreign ministry
82;6;500;5;500;50;state university
82;6;150;50;500;150;private company
82;2;50;5;150;150;foreign ministry
82;6;150;50;150;500;state university
82;2;500;15;150;500;state university
82;6;50;5;150;50;state university
82;2;50;5;150;50;foreign ministry
83;6;50;5;50;50;state university
83;2;500;50;500;500;private company
83;6;150;5;150;150;state university
83;2;500;15;500;500;private company
83;7;500;50;500;500;foreign ministry
83;1;500;15;500;500;state university
83;7;500;50;150;150;foreign ministry
83;1;500;5;150;150;state university
83;2;500;15;150;150;private company
83;6;50;15;150;150;state university
83;6;150;50;150;500;foreign ministry
83;2;150;15;500;150;state university
83;1;50;5;50;50;private company
83;7;50;5;50;50;foreign ministry
83;2;150;15;500;500;state university
83;6;500;5;50;150;foreign ministry
83;6;150;15;150;500;foreign ministry
83;2;150;15;150;50;state university
83;7;500;50;50;50;foreign ministry
83;1;500;50;500;50;private company
83;2;500;5;150;150;state university
83;6;500;50;150;150;foreign ministry
83;2;150;50;150;50;state university
83;6;500;50;500;500;state university
83;2;150;50;50;500;foreign ministry
83;6;500;5;500;50;state university
83;1;150;50;500;150;private company
83;7;50;5;150;150;foreign ministry
83;6;150;50;150;500;state university
83;2;500;15;150;500;state university
83;4;50;5;150;50;state university
83;4;50;5;150;50;foreign ministry
84;5;50;5;50;50;state university
84;4;500;50;500;500;private company
84;6;150;5;150;150;state university
84;4;500;15;500;500;private company
84;6;500;50;500;500;foreign ministry
84;5;500;15;500;500;state university
84;6;500;50;150;150;foreign ministry
84;5;500;5;150;150;state university
84;4;500;15;150;150;private company
84;3;50;15;150;150;state university
84;5;150;50;150;500;foreign ministry
84;6;150;15;500;150;state university
84;4;50;5;50;50;private company
84;6;50;5;50;50;foreign ministry
84;6;150;15;500;500;state university
84;5;500;5;50;150;foreign ministry
84;6;150;15;150;500;foreign ministry
84;6;150;15;150;50;state university
84;6;500;50;50;50;foreign ministry
84;4;500;50;500;50;private company
84;5;500;5;150;150;state university
84;6;500;50;150;150;foreign ministry
84;4;150;50;150;50;state university
84;6;500;50;500;500;state university
84;5;150;50;50;500;foreign ministry
84;6;500;5;500;50;state university
84;5;150;50;500;150;private company
84;5;50;5;150;150;foreign ministry
84;4;150;50;150;500;state university
84;6;500;15;150;500;state university
84;6;50;5;150;50;state university
84;6;50;5;150;50;foreign ministry
85;7;50;5;50;50;state university
85;7;500;50;500;500;private company
85;7;150;5;150;150;state university
85;7;500;15;500;500;private company
85;7;500;50;500;500;foreign ministry
85;7;500;15;500;500;state university
85;7;500;50;150;150;foreign ministry
85;7;500;5;150;150;state university
85;7;500;15;150;150;private company
85;7;50;15;150;150;state university
85;7;150;50;150;500;foreign ministry
85;7;150;15;500;150;state university
85;4;50;5;50;50;private company
85;4;50;5;50;50;foreign ministry
85;5;150;15;500;500;state university
85;5;500;5;50;150;foreign ministry
85;5;150;15;150;500;foreign ministry
85;5;150;15;150;50;state university
85;6;500;50;50;50;foreign ministry
85;7;500;50;500;50;private company
85;6;500;5;150;150;state university
85;7;500;50;150;150;foreign ministry
85;5;150;50;150;50;state university
85;7;500;50;500;500;state university
85;5;150;50;50;500;foreign ministry
85;6;500;5;500;50;state university
85;7;150;50;500;150;private company
85;5;50;5;150;150;foreign ministry
85;5;150;50;150;500;state university
85;5;500;15;150;500;state university
85;4;50;5;150;50;state university
85;4;50;5;150;50;foreign ministry
86;7;50;5;50;50;state university
86;4;500;50;500;500;private company
86;6;150;5;150;150;state university
86;6;500;15;500;500;private company
86;7;500;50;500;500;foreign ministry
86;7;500;15;500;500;state university
86;7;500;50;150;150;foreign ministry
86;5;500;5;150;150;state university
86;5;500;15;150;150;private company
86;6;50;15;150;150;state university
86;6;150;50;150;500;foreign ministry
86;7;150;15;500;150;state university
86;4;50;5;50;50;private company
86;7;50;5;50;50;foreign ministry
86;7;150;15;500;500;state university
86;5;500;5;50;150;foreign ministry
86;7;150;15;150;500;foreign ministry
86;5;150;15;150;50;state university
86;6;500;50;50;50;foreign ministry
86;6;500;50;500;50;private company
86;5;500;5;150;150;state university
86;6;500;50;150;150;foreign ministry
86;4;150;50;150;50;state university
86;7;500;50;500;500;state university
86;5;150;50;50;500;foreign ministry
86;6;500;5;500;50;state university
86;5;150;50;500;150;private company
86;4;50;5;150;150;foreign ministry
86;7;150;50;150;500;state university
86;5;500;15;150;500;state university
86;4;50;5;150;50;state university
86;4;50;5;150;50;foreign ministry
87;3;50;5;50;50;state university
87;1;500;50;500;500;private company
87;4;150;5;150;150;state university
87;6;500;15;500;500;private company
87;6;500;50;500;500;foreign ministry
87;3;500;15;500;500;state university
87;6;500;50;150;150;foreign ministry
87;3;500;5;150;150;state university
87;1;500;15;150;150;private company
87;7;50;15;150;150;state university
87;7;150;50;150;500;foreign ministry
87;2;150;15;500;150;state university
87;1;50;5;50;50;private company
87;7;50;5;50;50;foreign ministry
87;3;150;15;500;500;state university
87;6;500;5;50;150;foreign ministry
87;6;150;15;150;500;foreign ministry
87;4;150;15;150;50;state university
87;6;500;50;50;50;foreign ministry
87;2;500;50;500;50;private company
87;5;500;5;150;150;state university
87;3;500;50;150;150;foreign ministry
87;7;150;50;150;50;state university
87;2;500;50;500;500;state university
87;7;150;50;50;500;foreign ministry
87;1;500;5;500;50;state university
87;3;150;50;500;150;private company
87;6;50;5;150;150;foreign ministry
87;4;150;50;150;500;state university
87;5;500;15;150;500;state university
87;3;50;5;150;50;state university
87;5;50;5;150;50;foreign ministry
88;6;50;5;50;50;state university
88;3;500;50;500;500;private company
88;6;150;5;150;150;state university
88;2;500;15;500;500;private company
88;6;500;50;500;500;foreign ministry
88;6;500;15;500;500;state university
88;6;500;50;150;150;foreign ministry
88;6;500;5;150;150;state university
88;3;500;15;150;150;private company
88;6;50;15;150;150;state university
88;5;150;50;150;500;foreign ministry
88;5;150;15;500;150;state university
88;5;50;5;50;50;private company
88;5;50;5;50;50;foreign ministry
88;6;150;15;500;500;state university
88;6;500;5;50;150;foreign ministry
88;5;150;15;150;500;foreign ministry
88;5;150;15;150;50;state university
88;5;500;50;50;50;foreign ministry
88;3;500;50;500;50;private company
88;5;500;5;150;150;state university
88;6;500;50;150;150;foreign ministry
88;5;150;50;150;50;state university
88;6;500;50;500;500;state university
88;5;150;50;50;500;foreign ministry
88;6;500;5;500;50;state university
88;5;150;50;500;150;private company
88;5;50;5;150;150;foreign ministry
88;5;150;50;150;500;state university
88;6;500;15;150;500;state university
88;5;50;5;150;50;state university
88;5;50;5;150;50;foreign ministry
89;4;50;5;50;50;state university
89;4;500;50;500;500;private company
89;4;150;5;150;150;state university
89;4;500;15;500;500;private company
89;4;500;50;500;500;foreign ministry
89;4;500;15;500;500;state university
89;4;500;50;150;150;foreign ministry
89;4;500;5;150;150;state university
89;4;500;15;150;150;private company
89;4;50;15;150;150;state university
89;4;150;50;150;500;foreign ministry
89;4;150;15;500;150;state university
89;3;50;5;50;50;private company
89;3;50;5;50;50;foreign ministry
89;4;150;15;500;500;state university
89;4;500;5;50;150;foreign ministry
89;3;150;15;150;500;foreign ministry
89;3;150;15;150;50;state university
89;3;500;50;50;50;foreign ministry
89;3;500;50;500;50;private company
89;3;500;5;150;150;state university
89;3;500;50;150;150;foreign ministry
89;3;150;50;150;50;state university
89;3;500;50;500;500;state university
89;3;150;50;50;500;foreign ministry
89;3;500;5;500;50;state university
89;2;150;50;500;150;private company
89;2;50;5;150;150;foreign ministry
89;3;150;50;150;500;state university
89;3;500;15;150;500;state university
89;3;50;5;150;50;state university
89;3;50;5;150;50;foreign ministry
90;3;50;5;50;50;state university
90;5;500;50;500;500;private company
90;3;150;5;150;150;state university
90;5;500;15;500;500;private company
90;6;500;50;500;500;foreign ministry
90;5;500;15;500;500;state university
90;6;500;50;150;150;foreign ministry
90;5;500;5;150;150;state university
90;5;500;15;150;150;private company
90;3;50;15;150;150;state university
90;5;150;50;150;500;foreign ministry
90;3;150;15;500;150;state university
90;4;50;5;50;50;private company
90;4;50;5;50;50;foreign ministry
90;5;150;15;500;500;state university
90;4;500;5;50;150;foreign ministry
90;4;150;15;150;500;foreign ministry
90;4;150;15;150;50;state university
90;4;500;50;50;50;foreign ministry
90;4;500;50;500;50;private company
90;6;500;5;150;150;state university
90;4;500;50;150;150;foreign ministry
90;5;150;50;150;50;state university
90;4;500;50;500;500;state university
90;4;150;50;50;500;foreign ministry
90;5;500;5;500;50;state university
90;5;150;50;500;150;private company
90;4;50;5;150;150;foreign ministry
90;5;150;50;150;500;state university
90;4;500;15;150;500;state university
90;4;50;5;150;50;state university
90;4;50;5;150;50;foreign ministry
91;4;50;5;50;50;state university
91;4;500;50;500;500;private company
91;4;150;5;150;150;state university
91;4;500;15;500;500;private company
91;6;500;50;500;500;foreign ministry
91;4;500;15;500;500;state university
91;5;500;50;150;150;foreign ministry
91;5;500;5;150;150;state university
91;3;500;15;150;150;private company
91;5;50;15;150;150;state university
91;6;150;50;150;500;foreign ministry
91;6;150;15;500;150;state university
91;3;50;5;50;50;private company
91;6;50;5;50;50;foreign ministry
91;4;150;15;500;500;state university
91;6;500;5;50;150;foreign ministry
91;6;150;15;150;500;foreign ministry
91;5;150;15;150;50;state university
91;6;500;50;50;50;foreign ministry
91;3;500;50;500;50;private company
91;5;500;5;150;150;state university
91;6;500;50;150;150;foreign ministry
91;4;150;50;150;50;state university
91;6;500;50;500;500;state university
91;4;150;50;50;500;foreign ministry
91;6;500;5;500;50;state university
91;3;150;50;500;150;private company
91;6;50;5;150;150;foreign ministry
91;6;150;50;150;500;state university
91;6;500;15;150;500;state university
91;5;50;5;150;50;state university
91;6;50;5;150;50;foreign ministry
92;3;50;5;50;50;state university
92;6;500;50;500;500;private company
92;3;150;5;150;150;state university
92;6;500;15;500;500;private company
92;7;500;50;500;500;foreign ministry
92;3;500;15;500;500;state university
92;7;500;50;150;150;foreign ministry
92;3;500;5;150;150;state university
92;6;500;15;150;150;private company
92;2;50;15;150;150;state university
92;6;150;50;150;500;foreign ministry
92;2;150;15;500;150;state university
92;6;50;5;50;50;private company
92;4;50;5;50;50;foreign ministry
92;3;150;15;500;500;state university
92;6;500;5;50;150;foreign ministry
92;7;150;15;150;500;foreign ministry
92;3;150;15;150;50;state university
92;6;500;50;50;50;foreign ministry
92;4;500;50;500;50;private company
92;3;500;5;150;150;state university
92;7;500;50;150;150;foreign ministry
92;5;150;50;150;50;state university
92;7;500;50;500;500;state university
92;6;150;50;50;500;foreign ministry
92;2;500;5;500;50;state university
92;5;150;50;500;150;private company
92;2;50;5;150;150;foreign ministry
92;6;150;50;150;500;state university
92;4;500;15;150;500;state university
92;3;50;5;150;50;state university
92;6;50;5;150;50;foreign ministry
93;5;50;5;50;50;state university
93;7;500;50;500;500;private company
93;4;150;5;150;150;state university
93;7;500;15;500;500;private company
93;6;500;50;500;500;foreign ministry
93;4;500;15;500;500;state university
93;6;500;50;150;150;foreign ministry
93;4;500;5;150;150;state university
93;6;500;15;150;150;private company
93;4;50;15;150;150;state university
93;4;150;50;150;500;foreign ministry
93;4;150;15;500;150;state university
93;5;50;5;50;50;private company
93;6;50;5;50;50;foreign ministry
93;6;150;15;500;500;state university
93;4;500;5;50;150;foreign ministry
93;4;150;15;150;500;foreign ministry
93;4;150;15;150;50;state university
93;4;500;50;50;50;foreign ministry
93;4;500;50;500;50;private company
93;5;500;5;150;150;state university
93;6;500;50;150;150;foreign ministry
93;6;150;50;150;50;state university
93;7;500;50;500;500;state university
93;5;150;50;50;500;foreign ministry
93;6;500;5;500;50;state university
93;6;150;50;500;150;private company
93;4;50;5;150;150;foreign ministry
93;6;150;50;150;500;state university
93;6;500;15;150;500;state university
93;6;50;5;150;50;state university
93;6;50;5;150;50;foreign ministry
